Unnamed: 0,Año,Estado,Municipio,municipio,GINI,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,Ingreso promedio total,Region,Cluster,estado_numero,estado_codigo,cvegeo
20.0,2018,Distrito federal,Álvaro Obregón,10,0.466,21330.8489,28899.3892,37498.4897,46871.0789,59646.5777,71135.7008,85078.852,110996.7613,176647.0477,372753.3151,,1.3183,57.6271,38.0414,3.0132,,29.3785,69.3032,,1.3183,,6.403,66.6667,25.0471,1.8832,,,,3.9548,24.2938,39.3597,32.3917,,0.3766,15.6309,27.8719,30.6968,25.4237,,,1.3183,98.6817,,,4.7081,94.9153,0.3766,,21.8456,57.2505,20.904,,,,1.3183,60.452,36.7232,1.5066,,,27.4953,48.7759,23.7288,,,,,31.4501,58.9454,9.6045,,0.7533,20.5273,35.5932,42.1846,0.9416,,0.9416,62.5235,36.5348,,,32.0151,67.9849,,19.9623,79.2844,0.7533,34.5104,20.6529,17.0198,28.9313,24.8797,42.2683,0.565,0.0,101085.8061,Centro,1.0,7,9,09010
21.0,2018,Distrito federal,Tláhuac,11,0.3742,15133.2406,21466.9763,25399.5109,29837.417,38034.7361,46270.8922,58045.4542,73175.3736,93178.0796,148896.8029,,3.5714,69.2857,26.4286,0.7143,,19.2857,77.5,,3.2143,,4.2857,81.7857,13.9286,,,,0.7143,1.7857,14.2857,48.5714,34.6429,,,3.5714,51.0714,35.0,10.3571,,1.0714,2.1429,96.7857,,,5.0,95.0,,,17.8571,66.7857,15.3571,,,,3.9286,67.8571,27.5,0.7143,,,29.6429,53.9286,16.4286,,,,,29.6429,67.1429,3.2143,,,26.0714,47.1429,24.6429,1.4286,0.7143,1.0714,55.3571,43.5714,,,22.8571,77.1429,,16.4286,82.8571,0.7143,39.1071,14.5238,22.8571,25.5804,20.9286,56.4286,0.7143,0.7143,54943.8483,Centro,3.0,7,9,09011
22.0,2018,Distrito federal,Tlalpan,12,0.3355,19594.831,26050.0813,33197.9584,39698.2905,45134.6188,53287.4538,60752.0192,72976.2612,96242.5503,158884.3147,,0.759,53.3207,45.7306,0.1898,,25.4269,66.9829,,7.5901,,6.8311,66.4137,24.2884,2.4668,,,,3.7951,16.3188,43.2638,36.6224,,0.5693,10.4364,36.2429,31.1195,21.6319,,1.3283,6.4516,92.2201,,2.8463,4.7438,92.4099,,,24.4782,47.4383,26.3757,1.7078,,,0.759,55.2182,43.074,0.9488,,,31.4991,42.6945,25.0474,0.759,,,,23.9089,64.8956,11.1954,,0.1898,21.4421,45.351,26.5655,6.2619,0.1898,1.8975,56.167,41.9355,,,26.186,73.814,,19.9241,75.3321,4.7438,32.0209,17.9791,17.7419,27.6565,19.8378,48.0787,4.7438,0.1898,60581.8379,Centro,1.0,7,9,09012
23.0,2018,Distrito federal,Xochimilco,13,0.3582,15505.4972,24905.7077,30030.7365,34486.1645,38779.2231,42810.5868,51900.1164,67350.177,89341.5174,159840.1681,,1.8315,50.9158,45.4212,1.8315,,11.3553,88.2784,,0.3663,,,82.4176,17.5824,,,,,1.4652,6.2271,42.1245,50.1832,,,1.8315,46.5201,38.0952,13.5531,,,1.0989,98.9011,,1.8315,3.2967,94.8718,,1.8315,13.5531,57.5092,27.1062,,,,1.8315,50.9158,45.4212,1.8315,,1.8315,14.2857,57.5092,26.3736,,,,,31.8681,64.4689,3.663,,,20.5128,44.6886,31.1355,3.663,,1.8315,56.044,42.1245,,,13.1868,86.8132,,13.5531,86.4469,,25.2015,24.6642,24.4811,25.3663,20.5128,60.0733,0.0,0.0,55494.9895,Centro,3.0,7,9,09013
24.0,2018,Distrito federal,Benito Juárez,14,0.5028,32778.7905,46197.6307,65822.678,85151.5357,115720.8527,138528.9732,184396.4838,272656.444,400039.9333,794330.5133,2.4155,5.0725,69.0821,21.256,2.1739,,51.6908,47.1014,,1.2077,0.7246,12.3188,72.7053,13.7681,0.4831,,,,1.6908,29.2271,44.9275,24.1546,,,17.8744,42.2705,28.5024,10.8696,0.4831,3.3816,6.5217,90.0966,,3.1401,4.1063,92.7536,,,26.087,58.9372,14.2512,0.7246,,0.7246,6.0386,70.0483,21.4976,1.6908,,,27.2947,59.9034,12.0773,0.7246,,,0.7246,40.5797,52.657,6.0386,,1.2077,15.7005,45.6522,32.3671,4.5894,0.4831,8.9372,66.4251,24.6377,,1.9324,47.5845,50.4831,,49.0338,49.2754,1.6908,32.5604,9.2995,20.7126,26.1473,25.2694,34.6316,1.6908,0.4831,213562.3835,Centro,2.0,7,9,09014
25.0,2018,Distrito federal,Cuauhtémoc,15,0.3278,21579.604,33539.8014,45835.1188,53491.0625,58946.1283,67114.5301,75519.2908,89572.6105,110050.2883,203507.7186,1.0376,4.1505,57.847,36.0571,0.9079,,19.585,69.7795,,10.6355,0.3891,7.5227,63.5538,26.978,1.5564,,,1.5564,4.799,18.2879,35.1492,40.2075,,,12.8405,33.9818,28.4047,24.773,,0.7782,3.1128,96.1089,,,6.096,93.904,,0.2594,19.0661,49.6757,29.9611,0.5188,0.5188,1.4267,3.1128,60.7004,34.2412,0.5188,,0.2594,23.476,49.4163,25.8106,0.5188,0.5188,,1.0376,32.2957,59.4034,7.2633,,1.0376,20.882,36.965,35.0195,5.5772,0.5188,1.297,58.8846,39.8184,,0.3891,38.0026,61.6083,,21.1414,77.3022,1.5564,22.5357,16.0668,16.1551,26.7348,18.396,47.9734,0.8647,0.5188,75915.6153,Centro,1.0,7,9,09015
26.0,2018,Distrito federal,Miguel Hidalgo,16,0.4874,19196.0753,30178.7537,39929.0326,53924.6501,76958.8442,95108.2936,121912.9364,153802.3981,185108.1946,469079.4056,,,70.8333,25.6944,3.4722,,31.9444,57.6389,,10.4167,,20.1389,50.0,29.8611,,,,,,23.6111,45.1389,31.25,,,18.0556,34.7222,22.2222,25.0,,,9.7222,90.2778,,2.0833,1.3889,96.5278,,,25.0,56.25,18.0556,,0.6944,,,70.8333,25.6944,3.4722,,,36.8056,43.75,18.75,,0.6944,,,44.4444,47.2222,8.3333,,4.1667,29.8611,40.9722,22.9167,1.3889,0.6944,0.6944,56.9444,42.3611,,1.3889,52.0833,46.5278,,39.5833,60.4167,,50.5787,15.8565,28.7037,24.4792,24.1793,48.2143,0.6944,0.6944,124519.8584,Centro,1.0,7,9,09016
27.0,2018,Distrito federal,Venustiano Carranza,17,0.3864,12299.1175,19981.0905,23756.8731,30210.6209,35459.4855,42540.0379,50532.2668,61756.8177,85281.2976,151633.2851,,1.5544,47.1503,50.2591,1.0363,,16.0622,77.2021,,6.7358,,8.2902,68.3938,21.7617,1.5544,,,1.0363,1.5544,16.5803,44.0415,35.2332,1.5544,,15.0259,29.5337,39.3782,15.544,0.5181,1.0363,4.1451,94.8187,,3.1088,7.772,89.1192,,2.0725,18.1347,51.8135,26.943,,1.0363,,4.6632,43.0052,52.3316,,,1.0363,23.3161,48.7047,25.9067,,1.0363,,,18.6528,77.2021,4.1451,,,15.0259,36.7876,43.0052,2.5907,2.5907,1.5544,41.4508,56.9948,,1.0363,20.2073,78.7565,,17.6166,82.3834,,24.1451,31.2953,16.8024,30.3109,15.8895,52.5259,1.0363,1.5544,51345.0893,Centro,3.0,7,9,09017
28.0,2018,Durango,Durango,5,0.3835,11412.589,18751.4679,24523.9838,30374.9702,36145.4859,43355.9767,53438.7119,67148.9419,85771.5267,146416.5187,,16.9191,48.8773,31.9582,2.2454,,25.0131,74.9869,,,0.47,36.1358,54.9347,8.3551,0.1044,,,1.3577,7.3107,22.8721,39.4256,29.0339,,0.5222,30.3916,61.671,5.3786,2.0366,,12.2193,14.2559,73.5248,,15.3003,21.7755,62.9243,,1.7232,32.846,51.5405,12.7937,1.0966,,,17.4413,46.5274,35.1436,0.8877,,2.0888,39.0078,46.7885,11.6971,0.4178,,0.2089,2.9243,24.0209,70.0783,2.7676,,0.3655,39.6345,34.9347,24.0209,1.0444,,11.5927,54.1514,34.2559,,5.0131,46.4752,48.5117,,32.4804,67.5196,,30.376,12.03,18.4856,20.953,25.3706,43.8941,0.0,0.0,51734.0173,Norte,3.0,9,10,10005
29.0,2018,Guanajuato,León,20,0.3281,16785.645,26742.9597,32867.7075,38440.4408,45448.6341,51923.3043,62221.1973,73472.5593,89679.0565,148640.546,0.1646,17.1222,50.7738,28.7125,3.2269,,25.1564,73.7241,0.0659,1.0537,0.2634,12.2819,53.6055,30.9187,1.7451,1.1854,0.0659,0.922,4.972,17.188,25.7162,50.7738,0.3622,0.5927,26.4735,54.0007,14.027,0.889,4.0171,6.9147,7.0135,85.973,0.0988,11.5575,5.894,82.5156,0.0329,1.3829,39.2163,27.6918,20.8429,4.6757,6.1903,0.0659,18.4722,50.214,29.1406,2.1073,,1.2183,37.6029,31.5772,19.5258,5.1696,4.9062,0.1976,7.1123,31.9723,50.4774,10.1087,0.1317,0.0329,25.1235,24.0369,28.6138,13.4014,8.7916,15.6404,35.0016,49.3579,,8.8904,26.1442,64.9654,,19.2295,80.4742,0.2963,22.9585,14.1752,14.6252,20.0527,17.5072,43.1383,1.8251,3.3257,58622.2051,Centro,3.0,7,11,11020
30.0,2018,Guanajuato,Purísima del Rincón,25,0.3366,8088.24,19346.2511,29094.065,33251.32,36869.0379,45729.375,53570.864,69230.1248,86467.09,115243.4365,,9.0164,56.5574,34.4262,,,35.2459,64.7541,,,,14.7541,63.1148,22.1311,,,,,9.8361,19.6721,15.5738,54.918,,4.0984,22.9508,47.541,25.4098,,,6.5574,19.6721,73.7705,,21.3115,21.3115,57.377,,,38.5246,28.6885,29.5082,3.2787,,,12.2951,48.3607,31.1475,8.1967,,,47.541,32.7869,16.3934,3.2787,,,8.1967,36.8852,51.6393,3.2787,,,48.3607,23.7705,17.2131,10.6557,,14.7541,31.9672,53.2787,,16.3934,23.7705,59.8361,,19.6721,80.3279,,34.2213,18.0328,25.2049,20.4918,24.0437,59.0164,0.0,0.0,49688.9804,Centro,3.0,7,11,11025
31.0,2018,Guanajuato,San Francisco del Rincón,31,0.2983,10233.0185,15950.9685,22526.5279,24904.4164,29408.3909,38186.5996,43383.1785,46699.03,54788.946,84097.0644,,12.8342,49.1979,31.5508,6.4171,,25.1337,74.8663,,,,13.9037,64.1711,20.3209,,1.6043,,0.5348,4.8128,17.6471,31.016,45.9893,,3.2086,23.5294,50.2674,19.2513,2.6738,1.0695,,3.2086,96.7914,,2.6738,5.8824,91.4439,,,40.107,35.2941,13.9037,2.6738,8.0214,,17.6471,49.7326,28.877,3.7433,,,41.7112,32.6203,16.0428,2.6738,6.9519,,2.6738,21.9251,68.984,6.4171,,,37.4332,20.3209,24.0642,8.0214,10.1604,12.2995,41.1765,46.5241,,3.2086,24.0642,72.7273,,19.7861,80.2139,,34.893,13.2353,18.3007,22.2594,19.5916,65.2406,5.5258,5.615,37017.8141,Centro,4.0,7,11,11031
32.0,2018,Guerrero,Acapulco de Juárez,1,0.3659,5930.5146,10781.0165,15089.8245,19046.1405,22947.1906,27150.8165,32386.585,39750.5895,48097.4999,79900.4851,,6.3664,42.042,30.2703,21.3213,,31.7117,68.2883,,,,7.3273,37.6577,24.3243,30.6907,,,0.1201,1.8018,21.5616,28.5285,47.988,,,4.5646,57.2973,23.8438,14.2943,,,5.8859,94.1141,,2.2823,10.2102,87.5075,,,17.3574,45.2252,32.6727,4.7447,,,1.8018,56.6366,40.0601,1.5015,,,14.1141,57.7177,26.8468,1.3213,,,0.1201,12.2523,52.3724,35.2553,,,19.5796,49.009,25.1652,6.2462,,3.3634,61.5015,35.1351,,,52.4324,47.5676,,5.4655,94.5345,,30.1577,19.8423,18.0931,25.9084,21.7838,56.3792,0.0,0.0,30108.0663,Sur,4.0,11,12,12001
33.0,2018,Hidalgo,Pachuca de Soto,48,0.4291,9946.0982,17390.0,22212.4719,28127.0569,33655.542,43841.5266,52140.4127,68787.5744,94128.8822,169491.0518,0.4268,12.439,63.2317,21.5854,2.3171,,32.6829,67.3171,,,0.8537,15.3049,66.2805,17.0122,0.5488,,,,4.3902,19.3293,52.1951,24.0854,,2.0122,7.9268,32.622,50.9756,6.4634,,3.2927,10.4268,86.2805,,11.8902,14.2683,73.8415,,2.0732,31.7073,46.1585,18.1707,1.8902,,0.7317,15.5488,64.8171,17.2561,1.6463,,1.9512,37.622,44.878,14.5732,0.9756,,,1.9512,39.2073,51.4024,7.439,,,16.7683,48.9024,31.1585,3.1707,,5.6098,34.7561,59.6341,,2.3171,32.8659,64.8171,,25.0,75.0,,26.7988,9.8018,19.2226,27.7668,19.6576,52.9443,0.0,0.0,53972.0617,Centro,3.0,12,13,13048
34.0,2018,Hidalgo,Mineral de la Reforma,51,0.31,17726.4756,23718.1992,29588.378,36163.6972,40923.7622,47529.8701,52743.3782,60369.2604,71527.627,128345.8616,,2.8986,67.1498,25.1208,4.8309,,31.401,68.599,,,,11.5942,57.971,28.5024,1.9324,,,,0.9662,14.0097,37.6812,47.343,,,4.8309,40.5797,48.7923,5.7971,,,10.628,89.372,,2.8986,20.2899,76.8116,,2.8986,29.4686,42.9952,24.6377,,,,12.5604,68.1159,10.1449,9.1787,,4.8309,19.3237,59.4203,14.4928,1.9324,,,,36.715,47.8261,15.4589,,,3.8647,38.6473,50.7246,6.7633,,4.8309,31.401,63.7681,,,19.3237,80.6763,,18.3575,81.6425,,30.9662,12.9055,20.934,28.3816,20.8696,59.2133,0.0,0.0,50863.6509,Centro,3.0,12,13,13051
35.0,2018,Jalisco,Guadalajara,39,0.3714,17041.9278,25830.672,34165.0376,43027.5141,51789.4817,58604.6205,67661.3622,85405.6112,108952.3478,195397.5515,0.3206,7.6202,36.7694,53.6621,1.6276,,20.7645,77.164,0.1973,1.8742,0.0493,16.5968,48.3847,28.2861,2.984,3.6991,0.074,0.4439,3.2799,9.7657,18.3724,66.3872,1.6769,0.3946,10.4316,24.7842,14.6732,41.2824,8.434,2.8607,3.9457,93.0949,0.0986,2.6141,4.8829,92.3551,0.148,0.4439,28.3107,36.5968,31.8866,1.529,1.233,0.148,8.4834,40.0986,49.4205,1.8496,,0.5179,27.5956,37.4106,30.2836,1.5783,2.6141,,0.8138,29.6917,64.5869,4.8335,0.074,0.074,14.0074,28.36,43.3785,4.9568,9.2232,9.1492,43.3046,47.5462,,3.9211,25.2528,70.4069,0.4192,25.7953,63.6005,10.6042,18.693,21.4797,10.2141,25.2312,15.9632,42.7894,2.3767,4.852,68787.6126,Centro-Occidente,3.0,13,14,14039
36.0,2018,Jalisco,El Salto,70,0.2588,3785.25,17488.16,24552.83,27656.545,31102.66,36801.9303,42717.6464,53091.53,58133.1109,67031.14,,7.1429,,92.8571,,,35.7143,64.2857,,,,7.1429,73.2143,19.6429,,,,,14.2857,7.1429,57.1429,21.4286,,,26.7857,66.0714,7.1429,,,,8.9286,91.0714,,,7.1429,83.9286,8.9286,,3.5714,71.4286,25.0,,,,7.1429,7.1429,82.1429,3.5714,,,3.5714,51.7857,44.6429,,,,7.1429,21.4286,62.5,8.9286,,,21.4286,39.2857,39.2857,,,,21.4286,78.5714,,,7.1429,92.8571,,28.5714,71.4286,,21.6837,49.6429,28.0612,30.3571,23.6607,60.9694,8.9286,0.0,36236.0803,Centro-Occidente,4.0,13,14,14070
37.0,2018,Jalisco,Tlajomulco de Zúñiga,97,0.5087,13363.061,22692.6376,27439.6376,33154.6882,40082.7712,46329.1041,51800.8899,61714.7461,75730.5482,343885.8517,2.1008,12.1849,44.1176,36.5546,5.042,,22.2689,76.0504,1.6807,,,23.5294,24.7899,45.7983,5.042,0.8403,,,10.9244,22.6891,9.6639,56.7227,,2.9412,31.0924,15.1261,7.9832,41.1765,1.6807,4.2017,4.2017,91.5966,,4.6218,2.1008,93.2773,,4.6218,35.2941,30.6723,29.4118,,,,15.9664,41.5966,37.395,5.042,,2.521,44.1176,19.7479,31.5126,1.2605,0.8403,,3.3613,17.2269,74.7899,4.6218,,1.6807,23.1092,13.0252,52.1008,7.9832,2.1008,15.5462,52.521,31.9328,,10.084,16.8067,73.1092,,46.2185,53.7815,,22.9947,20.8884,13.1653,27.6261,18.9076,53.9016,1.1204,1.8908,71619.3936,Centro-Occidente,3.0,13,14,14097
38.0,2018,Jalisco,San Pedro Tlaquepaque,98,0.3478,14233.8879,24061.466,29565.4105,33888.5357,39534.3769,46582.7832,57699.6329,69007.2832,85246.6847,144848.8064,0.5105,18.6047,27.7935,49.688,3.4033,,25.9217,74.0216,,0.0567,,21.1571,32.1044,35.6211,10.7204,0.3971,,0.4538,4.481,20.7601,16.7896,56.8349,0.6807,1.1912,33.1254,30.9699,16.2223,16.506,1.9853,4.9348,5.2751,89.7901,,5.899,7.8276,86.2734,,,17.8673,41.747,37.3795,1.8151,1.1912,0.2269,15.6551,30.6296,51.0493,2.439,,0.2836,21.5542,40.1588,35.3375,1.9853,0.6807,,3.9705,17.6971,68.0658,10.2099,0.0567,,16.506,27.283,46.7385,4.481,4.9915,13.3863,28.8145,57.7992,,8.7918,13.2728,77.8786,0.0567,35.0539,63.2445,1.7016,19.5483,22.8871,15.0753,24.9716,16.8699,51.1415,0.8054,1.9285,54466.8867,Centro-Occidente,3.0,13,14,14098
39.0,2018,Jalisco,Tonalá,101,0.3539,15714.205,24036.8222,29493.922,32859.3061,36667.633,43265.1392,57040.0063,70134.6543,84373.0866,145835.7129,,2.7778,23.2143,69.6429,4.3651,,12.4008,85.8135,,1.7857,,8.7302,50.2976,23.3135,12.6984,4.9603,,,2.6786,2.1825,29.3651,63.9881,1.7857,,8.1349,50.0992,10.3175,23.5119,7.9365,0.7937,2.9762,95.7341,0.496,,7.9365,90.6746,1.3889,,17.5595,43.8492,34.5238,4.0675,,,1.8849,29.4643,61.3095,7.3413,,,15.0794,47.5198,30.4563,5.1587,1.7857,,0.2976,29.0675,59.9206,10.7143,,,14.1865,42.7579,26.4881,9.4246,7.1429,2.9762,29.4643,66.9643,0.5952,,26.6865,72.0238,1.2897,12.5992,72.619,14.7817,22.6687,27.1081,21.0317,21.4906,15.4861,48.0379,3.6139,5.6217,53942.0488,Centro-Occidente,3.0,13,14,14101
40.0,2018,Jalisco,Zapopan,120,0.421,19964.1813,28044.6407,36546.4709,46099.3113,56818.9888,70551.1093,83531.6499,117153.2392,157682.7693,273889.1339,,16.1662,51.5014,31.5919,0.7404,,30.7692,67.1329,,2.0979,,14.7265,51.2958,32.7437,0.8638,0.3702,,0.2468,2.139,8.0214,43.6446,45.5368,0.4114,,10.942,28.7947,36.9395,22.4599,0.8638,2.5504,10.0782,87.3715,,2.5915,7.1987,90.2098,,0.2468,21.9663,50.144,26.0798,0.7404,0.8227,,12.752,58.4533,28.6302,0.1645,,0.3702,22.4599,47.3879,28.3011,0.5759,0.905,,0.6993,15.8782,78.1571,5.2653,,,11.7647,28.4245,49.5681,8.7207,1.522,5.2242,56.4788,38.297,,0.905,20.6499,78.4451,,42.6162,56.3554,1.0284,28.1448,14.603,12.3612,31.5971,20.4237,45.4134,0.7816,0.9324,89028.1495,Centro-Occidente,1.0,13,14,14120
41.0,2018,Mexico,Acolman,2,0.1784,17693.8018,24058.0369,27340.3215,30313.5993,33061.2822,35267.9827,40364.2886,43965.1822,46022.8718,61405.7457,0.8584,,24.8927,65.2361,9.0129,,7.2961,91.8455,,0.8584,,3.8627,33.9056,51.9313,10.3004,,,4.721,3.8627,11.588,21.4592,58.3691,,,6.0086,24.0343,37.3391,32.618,,,,100.0,,,4.2918,95.7082,,,12.4464,15.8798,28.7554,42.9185,,,2.1459,21.03,46.7811,30.0429,,2.5751,12.8755,16.7382,22.3176,45.4936,,,2.1459,6.867,65.6652,25.3219,,2.5751,4.721,14.5923,21.4592,56.6524,,3.8627,6.4378,89.6996,,3.8627,6.0086,90.1288,,4.721,95.279,,12.1602,36.3197,7.7253,34.0129,8.2499,66.2554,0.0,0.0,35949.3113,Centro,4.0,14,15,15002
42.0,2018,Mexico,Atenco,11,0.2611,12536.196,20094.5526,23056.7749,28382.3067,31545.4193,38448.402,48900.06,51435.99,53790.2365,71279.1001,,9.375,,85.9375,4.6875,,9.375,90.625,,,,20.3125,15.625,54.6875,9.375,,,,,20.3125,40.625,39.0625,,9.375,,9.375,50.0,31.25,,9.375,,90.625,,9.375,,90.625,,9.375,,,14.0625,76.5625,,,,10.9375,84.375,4.6875,,9.375,,,15.625,75.0,,,9.375,25.0,25.0,40.625,,9.375,4.6875,20.3125,10.9375,54.6875,,9.375,4.6875,85.9375,,9.375,15.625,75.0,,9.375,90.625,,9.7656,45.1172,12.5,34.1797,11.25,70.9821,0.0,0.0,37946.9038,Centro,4.0,14,15,15011
43.0,2018,Mexico,Atizapán de Zaragoza,13,0.4358,14989.3594,26637.5181,32698.0665,37724.0923,51444.0227,59703.2057,71428.8354,90635.5864,131773.542,270359.8536,,,60.0,18.5714,21.4286,,8.5714,91.4286,,,,2.8571,67.1429,27.1429,2.8571,,,,20.0,15.7143,28.5714,35.7143,,,7.1429,38.5714,48.5714,5.7143,,,,100.0,,,,100.0,,,24.2857,38.5714,2.8571,34.2857,,,,55.7143,35.7143,8.5714,,,15.7143,34.2857,20.0,30.0,,,,18.5714,70.0,11.4286,,,12.8571,24.2857,25.7143,37.1429,,,47.1429,52.8571,,,17.1429,82.8571,,14.2857,85.7143,,38.0952,21.4286,20.2381,30.3571,26.1905,63.2653,0.0,0.0,78739.4082,Centro,1.0,14,15,15013
44.0,2018,Mexico,Calimaya,18,0.3757,8267.87,13137.9083,15099.9512,16952.375,20691.78,21339.5102,29722.195,33093.945,39758.005,101554.002,,,78.6408,21.3592,,,4.8544,95.1456,,,,8.7379,15.534,75.7282,,,,,3.8835,,10.6796,85.4369,,,7.767,3.8835,7.767,80.5825,,,,100.0,,3.8835,,96.1165,,,25.2427,57.2816,17.4757,,,,,78.6408,21.3592,,,,10.6796,79.6117,9.7087,,,,,26.2136,73.7864,,,,53.3981,6.7961,9.7087,30.0971,,,12.6214,87.3786,,,11.6505,88.3495,,4.8544,95.1456,,55.0162,17.4757,16.9903,35.4369,8.8766,90.2913,0.0,0.0,29961.7542,Centro,4.0,14,15,15018
45.0,2018,Mexico,Coacalco de Berriozábal,20,0.2849,18789.1417,30556.5731,36876.1644,42643.6416,49501.0322,56291.3407,63060.6776,72198.6448,87590.4869,129338.0861,,,34.2541,55.2486,10.4972,,10.4972,89.5028,,,,3.8674,43.0939,39.779,13.2597,,,,21.547,1.6575,35.3591,41.4365,,,,35.3591,27.6243,37.0166,,,3.3149,96.6851,,,,100.0,,,5.5249,28.1768,17.6796,48.6188,,,,37.0166,37.5691,25.4144,,,8.2873,24.8619,10.4972,56.3536,,,,10.4972,58.011,31.4917,,,1.6575,7.1823,32.0442,59.116,,,16.5746,83.4254,,,11.0497,88.9503,,6.6298,93.3702,,23.0203,32.7348,15.2486,35.2901,13.5754,72.1389,0.0,0.0,58684.5789,Centro,4.0,14,15,15020
46.0,2018,Mexico,Coyotepec,23,0.2317,19303.94,29089.77,33489.81,34400.56,39665.07,41741.9811,44608.68,48280.32,50629.66,91373.157,,,5.0,75.0,20.0,,,100.0,,,,,25.0,40.0,35.0,,,,,,35.0,65.0,,,,,35.0,65.0,,,,100.0,,,5.0,95.0,,,,,35.0,65.0,,,,,67.5,32.5,,,,,40.0,60.0,,,,,52.5,47.5,,,,,22.5,77.5,,,,100.0,,,,100.0,,,100.0,,5.0,49.375,0.0,47.8571,15.0,82.1429,0.0,0.0,43258.2948,Centro,4.0,14,15,15023
47.0,2018,Mexico,Cuautitlán,24,0.1744,25874.99,30815.21,34232.7636,38991.43,44230.32,47166.84,48025.54,48641.09,63760.5438,77551.4297,,,56.6667,25.0,18.3333,,,100.0,,,,8.3333,50.0,41.6667,,,,,40.0,,16.6667,43.3333,,,,35.0,38.3333,26.6667,,,5.0,95.0,,,5.0,95.0,,,,55.0,8.3333,36.6667,,,,51.6667,35.0,13.3333,,,36.6667,13.3333,5.0,45.0,,,,21.6667,51.6667,26.6667,,,13.3333,11.6667,31.6667,43.3333,,,21.6667,78.3333,,,11.6667,88.3333,,6.6667,93.3333,,42.6667,23.3333,24.3333,33.5714,15.4762,82.7778,0.0,0.0,45929.0157,Centro,3.0,14,15,15024
48.0,2018,Mexico,Chalco,25,0.4046,13567.8158,16649.1495,21496.8883,25715.612,30453.8647,37126.9678,40104.0903,45419.9566,66079.2524,153762.8337,,13.41,54.7893,24.1379,7.6628,,29.5019,55.5556,,14.9425,,27.5862,44.8276,24.5211,3.0651,,,8.8123,24.9042,22.2222,9.1954,32.9502,1.9157,1.1494,17.2414,37.5479,26.0536,18.0077,,3.0651,4.9808,91.954,,16.4751,13.41,70.1149,,5.7471,25.6705,42.1456,22.6054,1.9157,1.9157,,15.3257,55.9387,26.8199,1.9157,,5.7471,33.3333,38.3142,20.6897,1.9157,,2.2989,0.7663,31.4176,55.5556,9.9617,,,20.6897,42.9119,27.5862,8.8123,,10.3448,42.9119,46.7433,,,16.092,83.908,,16.092,81.9923,1.9157,29.0421,13.4579,18.7739,22.1743,20.4807,50.3352,1.9157,1.9157,45037.6431,Centro,4.0,14,15,15025
49.0,2018,Mexico,Chicoloapan,29,0.2732,11993.28,16668.915,19411.7237,28537.186,30347.3408,30883.4809,36117.87,41496.6982,62611.1389,73893.3887,,8.0,66.0,26.0,,,10.0,78.0,,12.0,,11.0,54.0,35.0,,,,2.0,13.0,,12.0,73.0,,,2.0,21.0,32.0,45.0,,,5.0,95.0,,17.0,11.0,72.0,,4.0,28.0,44.0,24.0,,,,8.0,75.0,17.0,,,4.0,42.0,37.0,17.0,,,,,14.0,75.0,11.0,,,15.0,19.0,34.0,32.0,,4.0,32.0,64.0,,,5.0,95.0,,15.0,85.0,,31.6,21.0,12.2857,34.4286,16.4,66.2857,0.0,0.0,35196.1022,Centro,4.0,14,15,15029
